# t (s)	mx ()	my ()	mz ()	m_z_yrange7_ ()	I_x (A)
2.68004071054356e-09	0.08462331	-0.00032769228	-0.5066049	-0.5072567	-8e-06
2.6900507977355377e-09	0.084623	-0.00033515692	-0.50671	-0.507362	-8e-06
2.7000082127414186e-09	0.084622696	-0.00034229498	-0.50681657	-0.5074688	-8e-06
2.7100182799129135e-09	0.0846224	-0.00034918796	-0.50692564	-0.5075782	-8e-06
2.7200283274751987e-09	0.08462208	-0.0003558015	-0.50703675	-0.50768936	-8e-06
2.7300383405905055e-09	0.08462174	-0.0003621326	-0.50714964	-0.50780255	-8e-06
2.7400483542646117e-09	0.08462141	-0.00036818645	-0.5072641	-0.5079174	-8e-06
2.7500056683062113e-09	0.084621064	-0.00037393745	-0.50737983	-0.5080333	-8e-06
2.760015700206189e-09	0.08462073	-0.000379453	-0.50749767	-0.50815135	-8e-06
2.7700257314860262e-09	0.08462041	-0.00038470284	-0.50761706	-0.508271	-8e-06
2.7800357438989794e-09	0.08462008	-0.00038969115	-0.5077378	-0.50839204	-8e-06
2.79004575692541e-09	0.084619746	-0.00039441517	-0.50786	-0.5085145	-8e-06
2.8000030929146467e-09	0.08461941	-0.00039885545	-0.5079829	-0.5086376	-8e-06
2.8100130978210438e-09	0.08461907	-0.0004030634	-0.50810766	-0.5087626	-8e-06
2.820023105165882e-09	0.08461874	-0.00040702755	-0.5082335	-0.50888884	-8e-06
2.83003309682588e-09	0.084618405	-0.00041074277	-0.5083605	-0.50901604	-8e-06
2.8400430842566935e-09	0.084618054	-0.0004142122	-0.50848854	-0.50914437	-8e-06
2.850000395815155e-09	0.084617704	-0.0004174232	-0.50861686	-0.50927293	-8e-06
2.8600104076065975e-09	0.08461736	-0.00042040253	-0.50874674	-0.50940305	-8e-06
2.870020397276464e-09	0.084617026	-0.0004231501	-0.5088774	-0.509534	-8e-06
2.880030388736611e-09	0.08461669	-0.0004256609	-0.5090089	-0.5096658	-8e-06
2.8900403920524026e-09	0.08461637	-0.00042794785	-0.509141	-0.5097982	-8e-06
2.9000503929539736e-09	0.08461602	-0.00043001215	-0.5092738	-0.50993127	-8e-06
2.910007737741832e-09	0.08461567	-0.0004318448	-0.5094065	-0.51006424	-8e-06
2.920017754435765e-09	0.08461533	-0.0004334549	-0.5095404	-0.5101985	-8e-06
2.9300277572932243e-09	0.08461499	-0.00043484275	-0.5096747	-0.51033306	-8e-06
2.9400377575395588e-09	0.084614664	-0.00043601374	-0.5098095	-0.51046807	-8e-06
2.950047776360069e-09	0.084614344	-0.00043697495	-0.5099445	-0.51060337	-8e-06
2.9600051103548894e-09	0.084614016	-0.00043772964	-0.5100791	-0.51073825	-8e-06
2.9700151260537302e-09	0.08461369	-0.00043828954	-0.5102146	-0.51087415	-8e-06
2.9800251367298415e-09	0.084613346	-0.00043864147	-0.51035035	-0.51101005	-8e-06
2.9900351761688793e-09	0.08461301	-0.00043878934	-0.5104861	-0.5111462	-8e-06
3e-09	0.0846127	-0.000438736	-0.5106213	-0.51128167	-8e-06
3.0100105380681312e-09	0.08709267	-0.0011241616	-0.5103061	-0.51096267	-8e-06
3.020020548229007e-09	0.08812614	-0.003974806	-0.5099628	-0.51061755	-8e-06
3.0300305724039155e-09	0.08702986	-0.0061413604	-0.50960195	-0.510258	-8e-06
3.040040572216903e-09	0.084864974	-0.0058132517	-0.5092128	-0.50987005	-8e-06
3.0500505886898453e-09	0.08342349	-0.0034412467	-0.50877804	-0.5094355	-8e-06
3.060007929969735e-09	0.08373928	-0.0011855486	-0.5082952	-0.50895005	-8e-06
3.070017962392642e-09	0.085445985	-0.00080533384	-0.5077662	-0.5084181	-8e-06
3.0800279823416394e-09	0.08711568	-0.0022309045	-0.5072046	-0.5078551	-8e-06
3.0900380029659955e-09	0.08740874	-0.0039156424	-0.5066183	-0.5072684	-8e-06
